,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc
149,49.82,1.61,21.15121911307765,2.89,19.22,-0.03,75.85,1262.0,19.21993750241117,1529.42,1.5224809313528702,365.22,39.28246263786472,954.6112,8.8448725578334e+19
150,57.36,1.71,20.46908792402956,2.7,19.62,-0.0,76.87,1735.0,19.61629219246948,1549.2400000000002,1.3401324965132495,277.52,45.61893116677664,1288.9162,7.622996847769497e+19
151,46.09,1.89,16.391027432006762,2.89,12.9,-0.01,72.16,1438.0,12.902774278435656,1430.6,1.56563245823389,394.0,38.535375456588085,983.274,6.673078048000902e+19
152,108.85,1.91,28.64542291177429,2.19,29.84,0.0,122.26,2706.0,29.83744963131493,2444.78,1.1231970601745522,722.7,77.66945716053368,1072.23,1.0263555100224251e+20
153,75.84,1.67,25.35652470365937,1.79,27.19,0.01,109.31,2144.0,27.193517157302164,2188.2200000000003,1.4413238396624473,1136.84,56.60961166474474,757.428,1.105627649256769e+20
154,56.07,1.6,27.76520521079724,2.7,21.9,0.04,85.91,1735.0,21.90234375,1717.48,1.5321919029784197,267.47,40.50204943830599,1358.7887999999998,1.1232790650045909e+20
155,76.94,1.92,24.905416833904976,3.71,20.87,-0.01,112.05,2287.0,20.87131076388889,2243.77,1.456329607486353,1475.4299999999998,57.77777228799352,839.4318,1.4054274369383629e+20
156,60.61,1.59,26.55356371904741,2.69,23.97,0.02,89.21,1617.0,23.974526324116923,1787.37,1.471869328493648,-953.04,44.51588502988536,1272.744,9.39020414770872e+19
157,97.6,1.9,28.45905960557885,2.99,27.04,-0.02,94.43,2617.0,27.036011080332408,1896.33,0.9675204918032788,1875.85,69.82395782495503,520.7249999999999,8.090404535963247e+19
158,51.05,1.69,22.160844204374545,3.01,17.87,-0.02,105.56,1432.0,17.87402401876685,2114.79,2.067776689520078,561.59,39.73688903366679,942.1104,1.0135245829445896e+20
159,128.37,1.61,35.0,2.9,49.52,1.01,107.6,3453.0,49.52355233208595,2158.76,0.838202072135234,2308.2,83.4405,794.4912,1.5117381476042506e+20
160,44.1,1.77,15.062744977667531,1.62,14.08,-0.01,110.51,1179.0,14.07641482332663,2213.67,2.505895691609977,3.039999999999964,37.45732946484862,392.4382,1.865044703173961e+17
161,52.36,1.88,14.04663679462639,2.9,14.81,3.0,133.28,1702.0,14.814395654142146,2664.36,2.5454545454545454,288.4200000000001,45.00518097433362,707.7194,5.443531264901498e+19
162,76.05,1.77,26.302497501164986,2.0,24.27,-0.04,100.25,2065.0,24.27463372594082,2003.8,1.3182117028270874,532.6800000000001,56.04695065036403,1004.4512,9.420621938483824e+19
163,47.75,1.68,20.16362568976236,1.61,16.92,1.01,109.65,1268.0,16.918225623582767,2195.6,2.296335078534032,192.45000000000005,38.12186873313848,810.9096,5.66656300998462e+19
164,101.99,1.94,27.19967077493434,2.39,27.1,-0.02,112.53,2700.0,27.099054097141035,2260.4300000000003,1.1033434650455929,2112.6,74.24905577664445,655.5740000000001,1.3115445564815227e+20
165,86.24,1.6,35.0,3.49,33.69,-0.02,80.41,2540.0,33.68749999999999,1598.24,0.9323979591836736,-311.1999999999998,56.056,1373.44,7.396554022958236e+19
166,70.57,1.77,24.417063017665548,1.8,22.53,-0.01,96.75,2138.0,22.525455648121543,1953.13,1.3709791696188185,820.4000000000001,53.33887862843341,1026.96,7.215540655202677e+19
167,77.23,1.77,24.2018822785929,2.63,24.65,0.01,114.16,2151.0,24.65128156021577,2285.0199999999995,1.4781820536061114,1134.11,58.5388863162427,988.692,8.77103505668852e+19
168,45.09,1.6,23.57879259529199,2.61,17.61,-0.01,106.12,1300.0,17.613281249999996,2130.6,2.353515191838545,31.74000000000001,34.45832241878285,472.37520000000006,3.628435719648766e+17
169,81.32,1.87,24.425590375940928,3.5,23.25,-0.01,125.82,2165.0,23.25488289627956,2520.94,1.5472208558780127,-504.9899999999998,61.45710990628483,1290.7114,7.710153036907836e+19
170,105.02,1.99,27.872821484426847,2.0,26.52,0.99,116.05,2536.0,26.519532335042044,2316.3,1.10502761378785,1718.34,75.74796287705492,694.4682,1.4665335266843817e+20
171,73.46,1.76,27.512982951891463,1.9,23.72,1.02,84.99,2147.0,23.71513429752066,1696.5,1.1569561666212904,1267.87,53.24896272354053,810.1288,5.622155481137376e+19
172,58.99,1.93,16.444944404035745,3.71,15.84,0.01,103.62,1689.0,15.836666756154528,2065.0,1.7565689099847432,232.22000000000003,49.28912729605931,901.584,5.890370100528883e+19
173,86.85,1.91,25.229482337918057,3.49,23.81,0.03,81.19,2433.0,23.80691318768674,1618.82,0.9348301669545194,967.73,64.93819458951816,1303.6295999999998,8.007025544694466e+19
174,89.27,1.6,34.950296270123324,3.49,34.87,0.04,119.41,2414.0,34.87109374999999,2385.71,1.3376274224263471,634.23,58.0698705196609,1142.0406,5.891810958720907e+19
175,57.48,1.57,25.15392984369169,2.7,23.32,-0.01,118.26,1683.0,23.319404438313924,2365.57,2.05741127348643,255.5999999999999,43.021521125846014,1212.8508,5.534256070541231e+19
176,59.04,1.51,28.224476533187666,1.86,25.89,0.03,93.75,1608.0,25.89360115784396,1887.19,1.5879065040650406,364.96,42.376269054806,762.3349999999999,5.543810932664163e+19
177,86.0,1.8,29.21606896689808,3.5,26.54,-0.01,85.9,2402.0,26.54320987654321,1703.41,0.9988372093023256,416.06,60.87418068846765,1228.896,1.1248034911324602e+20
178,76.44,1.77,25.57677499387323,2.09,24.4,-0.01,92.9,1962.0,24.39911902709949,1864.26,1.2153322867608582,168.29999999999995,56.8891131946833,966.7424,9.805955079128498e+19
179,53.08,1.76,21.673249961479044,1.79,17.14,1.04,68.67,1545.0,17.135847107438018,1381.45,1.2937076111529766,383.4000000000001,41.57583892044692,880.3475999999999,1.1856911182406684e+20
180,108.62,1.64,35.0,3.39,40.39,0.0,103.32,2996.0,40.38518738845926,2061.42,0.9512060394034246,1610.0,70.60300000000001,1017.744,1.1777267584722811e+20
181,94.04,1.95,27.694372700593,3.5,24.73,0.05,65.19,2542.0,24.7310979618672,1300.34,0.6932156529136537,1476.23,67.99621191236234,651.7632,1.3714798292681173e+20
182,60.26,1.55,25.492548579175125,1.59,25.08,0.02,80.06,1587.0,25.08220603537981,1583.9699999999998,1.328576169930302,-129.0,44.89819022618907,945.204,1.1793158623586932e+20
183,100.38,1.84,32.0444410915968,3.29,29.65,0.01,67.55,2677.0,29.64910207939508,1359.81,0.6729428172942817,1378.92,68.21379003225512,984.7794,1.5487106519889032e+20
184,87.41,1.86,27.503049695718595,3.5,25.27,0.0,66.38,2358.0,25.26592669672794,1345.97,0.7594096785264843,778.4200000000001,63.36958426097237,1104.5536,1.174026157969408e+20
185,84.31,1.74,30.83901313512696,2.1,27.85,-0.01,74.06,2360.0,27.84713964856652,1472.71,0.8784248606333769,923.2,58.30962802577447,1053.193,1.169546298615219e+20
186,48.74,1.51,25.24861104494097,1.99,21.38,0.0,92.4,1307.0,21.37625542739353,1837.5,1.8957734919983589,14.579999999999927,36.43382697669578,486.0408,1.905017203571674e+17
187,110.74,1.9,33.153322729012665,2.2,30.68,0.01,72.37,2868.0,30.67590027700831,1437.15,0.653512732526639,1849.23,74.02601040989138,742.8566000000001,1.1038759751128025e+20
188,84.22,1.74,28.970297857336003,2.09,27.82,-0.0,74.04,2329.0,27.8174131325142,1481.2800000000002,0.8791260983139397,574.5,59.821215144551616,1051.366,1.1530750486033936e+20
189,44.19,1.62,21.87566778349083,2.7,16.84,-0.0,104.07,1055.0,16.83813443072702,2077.04,2.355057705363204,365.93,34.5231424064754,397.1874,8.333403673200922e+19
190,70.3,1.67,24.32365811741768,1.79,25.21,-0.01,67.83,1925.0,25.20707088816379,1337.6,0.9648648648648648,787.5999999999999,53.20046834345537,658.9399999999999,8.75062092231453e+19
191,85.11,1.79,27.772721291058048,2.31,26.56,-0.01,66.18,2321.0,26.56284135950813,1323.03,0.7775819527670075,543.46,61.47263690918049,939.222,8.226555832267642e+19
192,61.58,1.52,26.103971435941105,2.72,26.65,1.03,122.45,1779.0,26.65339335180056,2443.31,1.9884702825592728,-365.3899999999999,45.505174389747474,1327.1892,1.1551552823873556e+20
193,40.94,1.67,17.719549964688245,2.4,14.68,0.05,120.01,907.0,14.679622790347448,2386.68,2.931362970200293,173.21000000000004,33.68561624445663,740.0712,1.1593256365565152e+20
194,48.56,1.77,15.487096150913986,3.49,15.5,3.99,155.24,1282.0,15.500015959653997,3100.5,3.196869851729818,-11.599999999999907,41.03946610911617,982.6362,5.935180840851617e+19
195,57.48,1.71,19.465692660719107,3.39,19.66,-0.04,71.89,1722.0,19.65733046065456,1440.46,1.250695894224078,901.2,46.29111985861866,772.2359999999999,6.615428818364729e+19
196,60.97,1.87,23.131251290830225,3.0,17.44,0.01,79.92,1590.0,17.43544282078412,1592.19,1.310808594390684,763.38,46.86687608798081,772.018,6.145786154776088e+19
197,109.01,1.64,35.0,3.4,40.53,-0.05,104.16,2842.0,40.530190362879246,2066.42,0.955508668929456,1607.76,70.85650000000001,1015.504,1.1567176191917533e+20
198,116.79,1.79,35.0,3.41,36.45,1.02,117.08,2931.0,36.45017321556756,2347.02,1.0024830893055912,1973.4,75.91350000000001,695.78,8.232352728627397e+19
199,48.78,1.77,17.493005125489216,3.48,15.57,4.01,154.62,1261.0,15.57023843723068,3093.01,3.169741697416974,299.15,40.24691209978637,978.784,6.077334514612436e+19
200,67.93,1.92,21.81795731119933,3.49,18.43,0.02,93.88,1931.0,18.42719184027778,1880.7200000000005,1.3820108935669069,505.4000000000001,53.1090615985023,1060.0703999999998,1.30515796157305e+20
201,72.3,1.75,26.521335789744164,1.71,23.61,0.01,66.1,2047.0,23.60816326530612,1321.41,0.9142461964038728,1183.0,53.12507422401497,808.536,6.33215581859547e+19
202,54.42,1.72,23.161699668619423,2.31,18.4,-0.01,96.76,1376.0,18.395078420767984,1936.23,1.7780227857405366,27.3599999999999,41.81540304033731,670.2828,5.162437231148353e+19
203,53.6,1.52,29.764439562461096,2.2,23.2,0.01,89.34,1674.0,23.1994459833795,1781.2800000000002,1.6667910447761194,920.92,37.64626039452085,784.89,7.554612836418552e+19
204,55.86,1.5,26.6656669866255,2.71,24.83,0.01,63.78,1664.0,24.826666666666668,1288.1,1.1417830290010742,-1110.1999999999998,40.964558421271,1271.8252,5.063198508923167e+19
205,56.65,1.78,21.919897070219648,2.71,17.88,-0.03,88.1,1528.0,17.87968690821866,1760.73,1.555163283318623,-554.5999999999999,44.232378309720566,1189.6452000000002,5.926484512145094e+19
206,50.02,1.78,21.189398021809364,2.31,15.79,0.03,113.02,1367.0,15.787148087362707,2257.05,2.259496201519392,340.3699999999999,39.42106310949096,597.21,8.915108477511927e+19
207,66.86,1.69,24.98047151589916,3.4,23.41,-0.01,83.16,1721.0,23.409544483736568,1667.16,1.2437930002991324,1213.72,50.15805674446982,539.2772,8.685575719692881e+19
208,72.14,1.6,28.89200445177726,1.88,28.18,0.0,72.04,1944.0,28.1796875,1436.91,0.9986138064873856,1370.3200000000002,51.29730798848788,621.4062,1.0198056941956171e+20
209,69.37,1.75,29.18422975150993,2.09,22.65,0.02,91.2,1951.0,22.65142857142857,1817.22,1.3146893469799623,1271.8200000000002,49.12489982137756,718.2808,8.386300662179185e+19
210,74.05,1.66,26.782571691431738,2.19,26.87,-0.01,82.15,2033.0,26.872550442734795,1649.34,1.1093855503038488,1233.66,54.2175056624948,609.154,6.003690583669543e+19
211,109.44,1.78,35.0,3.3,34.54,0.02,71.87,2858.0,34.54109329630097,1442.0,0.6567068713450293,2205.19,71.136,373.0104,7.759561827503478e+19
212,60.19,1.68,24.318119935022096,2.51,21.33,0.0,100.12,1578.0,21.325821995464857,1997.11,1.6633992357534475,324.1600000000001,45.5529236111102,813.3687999999999,8.768991763549851e+19
213,55.0,1.6,26.646534667443163,3.21,21.48,1.99,129.97,1656.0,21.484375,2578.69,2.363090909090909,582.5899999999999,40.34440593290626,813.9712000000001,1.1750824292637952e+20
214,48.48,1.5,17.83528273948745,1.49,21.55,-0.02,106.52,1233.0,21.546666666666667,2129.56,2.1971947194719474,-283.74,39.83345492789648,840.9259999999999,1.2355817678930905e+20
215,86.07,1.65,34.43070922440004,3.49,31.61,-0.0,78.03,2350.0,31.614325068870524,1549.58,0.9065876612059952,1056.2,56.43548857055888,1155.9244,8.286630268678495e+19
216,121.88,2.0,30.755784116678274,3.32,30.47,-0.0,95.81,3268.0,30.47,1921.8,0.786101083032491,2375.94,84.39485031859252,867.3552,8.596831790783445e+19
217,61.16,1.64,23.124011311766985,3.2,22.74,3.02,165.66,1680.0,22.73944080904224,3313.83,2.70863309352518,842.48,47.01735468172331,644.689,6.713371276875263e+19
218,56.9,1.87,21.70953490008243,3.67,16.27,1.01,110.92,1640.0,16.27155480568503,2209.6,1.9493848857644995,1094.9,44.5472746418531,413.2052000000001,5.791694867162722e+19
219,62.16,1.54,31.053067819704,2.71,26.21,-0.01,89.99,1863.0,26.21015348288076,1818.14,1.4477155727155726,-934.08,42.85741304327199,1367.34,8.77103505668852e+19
220,83.77,1.86,27.53436243104433,3.51,24.21,4.02,184.15,2501.0,24.21378194010868,3688.24,2.1982810075205923,1300.72,60.70446459151417,1042.4876000000002,6.578826697890081e+19
221,63.39,1.8,22.70125690224533,2.62,19.56,-0.04,92.6,1759.0,19.564814814814813,1853.14,1.4607982331598044,1240.74,48.999673249666685,402.3092,6.98135971585498e+19
222,87.73,1.93,26.96373033660896,3.51,23.55,3.01,153.77,2645.0,23.552310129130984,3090.51,1.7527641627721418,701.7,64.07471937569296,1396.7778,1.4697455688627374e+20
223,89.79,1.84,28.232971631065062,3.6,26.52,-0.01,123.27,2281.0,26.521148393194707,2461.14,1.3728700300701635,367.0,64.43961477246668,1084.6,1.4868727228169568e+20
224,80.95,1.86,26.71281667791624,3.49,23.4,-0.02,90.97,2227.0,23.398658804486065,1822.56,1.1237801111797403,346.04999999999995,59.325974899226814,1255.1626,8.01079906739285e+19
225,85.93,1.65,30.98802213969128,3.5,31.56,0.0,77.27,2531.0,31.56290174471993,1549.6799999999998,0.8992202955894332,1229.4,59.30199257536329,1164.1904,8.362754608632644e+19
226,57.29,1.72,19.48440390526357,1.61,19.37,-0.02,65.52,1663.0,19.365197404002163,1320.17,1.1436550881480188,703.0,46.1273850026745,667.04,5.832988839259502e+19
227,77.09,1.82,24.79724155351227,2.79,23.27,0.01,76.53,2216.0,23.27315541601256,1525.81,0.9927357633934362,617.5999999999999,57.97380648639739,1019.0984,7.561785699875457e+19
228,66.84,1.75,23.43837005949752,2.49,21.83,0.04,94.86,1661.0,21.825306122448985,1888.64,1.419210053859964,170.6400000000001,51.17379345223186,454.25999999999993,9.361239830044388e+17
229,63.44,1.78,18.11568096013336,2.7,20.02,2.01,107.75,1791.0,20.022724403484407,2157.8,1.698455233291299,24.3599999999999,51.94741199889139,1237.192,1.1883563918486734e+20
230,64.91,1.62,27.06158881809129,3.4,24.73,1.99,97.94,1823.0,24.73327236701721,1955.31,1.508858419349869,1249.84,47.34432269817695,400.49,7.735737820532767e+19
231,79.36,1.77,24.82599158869957,3.5,25.33,0.01,101.67,2020.0,25.33116282039005,2041.41,1.281123991935484,1538.2,59.65809307520802,508.3136,8.284686388791419e+19
232,78.49,1.72,27.62351736941911,3.11,26.53,-0.02,109.21,2132.0,26.53123309897241,2190.2,1.3913874378901772,1170.4,56.80830121674294,717.22,1.0548463526936515e+20
233,59.48,1.5,29.64615287567391,1.99,26.44,3.01,140.32,1696.0,26.43555555555556,2801.53,2.3591123066577,793.0,41.84646826954916,920.9,1.3132911097495075e+20
234,113.21,1.83,31.842434787751493,2.91,33.81,0.01,114.94,2897.0,33.80513004270058,2291.77,1.0152813355710626,1339.21,77.16117957678652,445.0464,1.0996961324178246e+17
235,50.39,1.67,23.73894992232309,2.29,18.07,0.01,63.41,1465.0,18.06805550575496,1257.12,1.2583846001190713,-34.950000000000045,38.427943134141394,994.0724,1.0303501766859258e+20
236,77.36,1.79,28.64744368787273,2.21,24.14,0.03,83.88,2144.0,24.144065416185512,1692.35,1.0842812823164425,758.0,55.198337563061656,1012.004,1.1245492940518448e+20
237,71.11,1.58,30.554524493751924,2.01,28.49,2.02,122.68,2075.0,28.485018426534204,2441.66,1.7252144564758825,1333.4,49.38267763249301,726.6856,9.222306800652124e+19
238,65.91,1.83,21.152319420193567,2.38,19.68,0.02,92.24,1722.0,19.68108931290872,1842.76,1.3994841450462752,515.4200000000001,51.96850627015042,765.4528000000001,7.112888942876138e+19
239,106.75,1.94,30.74903295062888,2.9,28.36,-0.03,62.01,2658.0,28.36380061643108,1231.77,0.5808899297423887,1759.58,73.92540732520368,934.592,7.438888059103126e+19
240,75.8,1.78,24.987259485934977,2.52,23.92,0.0,61.64,2104.0,23.923747001641207,1232.0299999999995,0.8131926121372032,970.0,56.85965730966129,732.417,8.403998378079909e+19
241,55.0,1.57,24.59493624931439,2.31,22.31,1.01,106.76,1515.0,22.3132784291452,2145.71,1.9410909090909088,940.8,41.47278506287709,409.016,9.188193973893202e+19
242,62.12,1.64,21.63789549095381,2.72,23.1,0.02,87.53,1791.0,23.09637120761452,1756.66,1.4090470057952351,291.0999999999999,48.67853932101949,1348.9536,8.913035747321137e+19
243,55.19,1.71,20.232240885098,2.81,18.87,1.01,114.14,1574.0,18.874183509455904,2295.0,2.06812828410944,888.22,44.02382625551441,547.5132000000001,8.84693136538608e+19
244,76.51,1.58,30.487610626951348,2.3,30.65,0.0,82.56,1934.0,30.648133311969232,1635.1899999999998,1.07907463076722,1199.4,53.18392910931952,518.4588,8.711948957505213e+19
245,129.82,1.73,35.0,3.11,43.38,0.01,100.18,3438.0,43.37598984262755,2004.85,0.77168386997381,2765.41,84.383,492.8232,1.1486654685772431e+20
246,57.21,1.6,23.780084216425987,2.69,22.35,-0.01,85.7,1635.0,22.34765625,1711.31,1.4979898619122531,-579.6999999999998,43.60541381978269,1363.2569999999998,1.1048766331822072e+20
247,55.99,1.95,15.611242298388463,3.4,14.72,-0.01,114.79,1595.0,14.724523339907956,2287.63,2.0501875334881228,442.29,47.2492654371323,739.4128,7.785290465410413e+19
248,71.82,1.69,26.896851186465188,2.29,25.15,0.03,87.94,1854.0,25.14617835509961,1757.98,1.2244500139236982,441.5999999999999,52.5026814778807,724.7538000000001,6.610644512807751e+19
249,79.69,1.59,30.37583006171512,1.5,31.52,0.0,101.05,2154.0,31.52169613543768,2031.03,1.2680386497678504,1155.7,55.48350102381922,989.4576,9.919211417000477e+19
250,69.62,1.52,34.46061060689429,2.09,30.13,2.97,162.06,1773.0,30.13331024930748,3246.99,2.3277793737431773,1106.02,45.6285228954802,524.4304,7.693744932208586e+19
251,72.44,1.76,25.48236732174039,1.51,23.39,1.01,87.19,1970.0,23.385847107438018,1749.7199999999998,1.2036167863059084,919.21,53.98057311213126,645.9228,1.398948917770689e+20
252,64.87,1.55,27.99183126131786,2.22,27.0,0.02,94.11,1837.0,27.00104058272633,1912.76,1.4507476491444429,312.93000000000006,46.71169906078311,1010.829,1.0510079034625824e+20
253,57.66,1.58,23.256832440629296,2.23,23.1,-0.02,88.75,1522.0,23.097260054478443,1770.7399999999998,1.5391952826916409,550.0,44.25011041473314,990.927,1.2744835973645104e+20
254,85.96,1.67,32.62717174146524,3.5,30.82,0.04,85.62,2359.0,30.82218795941052,1717.81,0.9960446719404376,815.79,57.91368317103648,1451.34,1.2600871767212007e+20
255,90.2,1.65,32.81620436174729,3.4,33.13,-0.0,95.77,2744.0,33.131313131313135,1923.96,1.0617516629711752,1744.87,60.59978366570395,979.9778,9.169054232441186e+19
256,59.73,1.76,20.50905375600372,2.7,19.28,-0.03,80.69,1701.0,19.282670454545453,1619.2000000000005,1.3509124393102294,-323.0999999999999,47.47994219153898,1166.4698,6.369093535177964e+19
257,62.26,1.64,25.69841214595207,2.17,23.15,0.01,111.0,1830.0,23.14842355740631,2222.41,1.782846129135882,639.8399999999999,46.26016859793024,871.92,1.1729707203325483e+20
258,50.44,1.53,26.28065807789384,2.59,21.55,0.0,85.1,1322.0,21.54726814473066,1696.6,1.6871530531324346,15.200000000000044,37.18403606551035,726.4512000000001,6.24518150880632e+19
259,61.1,1.76,21.467697287671395,2.7,19.72,-0.01,73.74,1766.0,19.72494834710744,1479.79,1.206873977086743,-353.3299999999999,47.983236957232776,1290.5662,1.0054329657395891e+20
260,60.31,1.76,22.058372377387503,2.7,19.47,-0.01,74.07,1646.0,19.46991219008265,1483.1999999999998,1.228154534903001,236.3699999999999,47.0065956191976,1287.8874,9.885114555749558e+19
261,78.01,1.71,25.47642819999477,2.08,26.68,2.01,139.96,2132.0,26.678294175985776,2790.9,1.7941289578259196,1417.9,58.135838361184085,788.292,1.2172057792938766e+20
262,93.4,1.93,28.004124259801127,2.0,25.07,1.03,102.01,2562.0,25.07449864425891,2033.75,1.0921841541755888,1197.04,67.24414794134576,996.4427999999998,1.114422675981813e+20
263,64.6,1.62,27.428030744398846,2.68,24.62,-0.02,83.32,1937.0,24.615150129553413,1670.84,1.2897832817337462,573.05,46.88149213911834,1276.1,1.2077021343737925e+20
264,58.37,1.53,25.062672896754584,2.7,24.93,-0.01,77.58,1699.0,24.934854115938315,1569.46,1.329107418194278,-204.20000000000005,43.74091783016434,1221.9642,5.8831704488239415e+19
