,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,
141,51.69,1.79,19.123150543213100,2.98,16.13,0.0,88.31,1505.0,16.132455291657600,1749.02,1.7084542464693400,152.26,41.80524348421320,751.5424,61233909736876400000.0000000000000000000,
142,48.81,1.77,16.307540650728600,3.51,15.58,4.02,154.31,1488.0,15.579814229627500,3091.6,3.161442327391930,512.09,40.850289408379400,992.932,61144529820074800000.0000000000000000000,
143,61.76,1.52,23.711457786959800,2.7,26.73,1.0,122.16,1937.0,26.73130193905820,2437.72,1.9779792746114000,-207.39000000000000,47.1158036707736,1330.1538,117640394157630000000.00000000000000000000,
144,55.38,1.6,21.591266031899000,2.68,21.63,-0.01,86.3,1699.0,21.6328125,1710.5500000000000,1.558324304803180,-997.46,43.42275687153430,1367.0370000000000,113015329563054000000.00000000000000000000,
145,122.07,1.88,35.0,3.59,34.54,-0.02,80.39,3114.0,34.53768673607970,1576.64,0.6585565659048090,2127.5,79.3455,817.9808000000000,122321304752270000000.0000000000000000000,
146,79.31,1.73,27.99586288268800,1.52,26.5,0.03,90.32,2126.0,26.49938187042670,1798.09,1.1388223427058400,200.41000000000000,57.10648114774020,979.9228,61353261378238900000.0000000000000000000,
147,61.49,1.66,21.1641633369954,1.71,22.31,0.02,90.81,1700.0,22.31455944258960,1813.61,1.476825500081310,778.46,48.47615596408150,612.8328,52803706167927800000.00000000000000000000,
148,41.14,1.65,19.5595514518067,2.18,15.11,0.01,84.99,1258.0,15.111111111111100,1693.92,2.065872630043750,446.94000000000000,33.093200532726700,831.8982,65313520605764700000.0000000000000000000,
149,49.82,1.61,21.15121911307770,2.89,19.22,-0.03,75.85,1262.0,19.21993750241120,1529.42,1.5224809313528700,365.22,39.28246263786470,954.6112,88448725578334000000.00000000000000000,
150,57.36,1.71,20.46908792402960,2.7,19.62,0.0,76.87,1735.0,19.61629219246950,1549.2400000000000,1.3401324965132500,277.52,45.61893116677660,1288.9162,76229968477695000000.0000000000000000000,
151,46.09,1.89,16.391027432006800,2.89,12.9,-0.01,72.16,1438.0,12.902774278435700,1430.6,1.56563245823389,394.0,38.535375456588100,983.274,66730780480009000000.0000000000000000000,
152,108.85,1.91,28.64542291177430,2.19,29.84,0.0,122.26,2706.0,29.83744963131490,2444.78,1.1231970601745500,722.7,77.66945716053370,1072.23,102635551002243000000.00000000000000000000,
153,75.84,1.67,25.35652470365940,1.79,27.19,0.01,109.31,2144.0,27.193517157302200,2188.2200000000000,1.4413238396624500,1136.84,56.60961166474470,757.428,110562764925677000000.0000000000000000000,
154,56.07,1.6,27.76520521079720,2.7,21.9,0.04,85.91,1735.0,21.90234375,1717.48,1.5321919029784200,267.47,40.50204943830600,1358.7888000000000,112327906500459000000.00000000000000000000,
155,76.94,1.92,24.905416833905000,3.71,20.87,-0.01,112.05,2287.0,20.87131076388890,2243.77,1.456329607486350,1475.4300000000000,57.77777228799350,839.4318,140542743693836000000.00000000000000000000,
156,60.61,1.59,26.55356371904740,2.69,23.97,0.02,89.21,1617.0,23.974526324116900,1787.37,1.471869328493650,-953.04,44.51588502988540,1272.744,93902041477087200000.000000000000000000,
157,97.6,1.9,28.45905960557890,2.99,27.04,-0.02,94.43,2617.0,27.036011080332400,1896.33,0.9675204918032790,1875.85,69.82395782495500,520.7250000000000,80904045359632500000.0000000000000000000,
158,51.05,1.69,22.160844204374500,3.01,17.87,-0.02,105.56,1432.0,17.87402401876690,2114.79,2.067776689520080,561.59,39.73688903366680,942.1104,101352458294459000000.00000000000000000000,
159,128.37,1.61,35.0,2.9,49.52,1.01,107.6,3453.0,49.52355233208600,2158.76,0.838202072135234,2308.2,83.4405,794.4912,151173814760425000000.00000000000000000000,
160,44.1,1.77,15.062744977667500,1.62,14.08,-0.01,110.51,1179.0,14.07641482332660,2213.67,2.505895691609980,3.039999999999960,37.45732946484860,392.4382,186504470317396000.0000000000000000000,
161,52.36,1.88,14.04663679462640,2.9,14.81,3.0,133.28,1702.0,14.814395654142100,2664.36,2.5454545454545500,288.4200000000000,45.00518097433360,707.7194,54435312649015000000.0000000000000000000,
162,76.05,1.77,26.302497501165000,2.0,24.27,-0.04,100.25,2065.0,24.27463372594080,2003.8,1.3182117028270900,532.6800000000000,56.04695065036400,1004.4512,94206219384838200000.0000000000000000000,
163,47.75,1.68,20.16362568976240,1.61,16.92,1.01,109.65,1268.0,16.918225623582800,2195.6,2.296335078534030,192.45000000000000,38.12186873313850,810.9096,56665630099846200000.000000000000000000,
164,101.99,1.94,27.19967077493430,2.39,27.1,-0.02,112.53,2700.0,27.099054097141000,2260.4300000000000,1.1033434650455900,2112.6,74.24905577664450,655.5740000000000,131154455648152000000.00000000000000000000,
165,86.24,1.6,35.0,3.49,33.69,-0.02,80.41,2540.0,33.68750000000000,1598.24,0.9323979591836740,-311.2000000000000,56.056,1373.44,73965540229582400000.0000000000000000000,
166,70.57,1.77,24.417063017665500,1.8,22.53,-0.01,96.75,2138.0,22.525455648121500,1953.13,1.3709791696188200,820.4000000000000,53.33887862843340,1026.96,72155406552026800000.0000000000000000000,
167,77.23,1.77,24.2018822785929,2.63,24.65,0.01,114.16,2151.0,24.65128156021580,2285.0200000000000,1.4781820536061100,1134.11,58.5388863162427,988.692,87710350566885200000.000000000000000000,
168,45.09,1.6,23.57879259529200,2.61,17.61,-0.01,106.12,1300.0,17.613281250000000,2130.6,2.353515191838550,31.74000000000000,34.45832241878290,472.37520000000000,362843571964877000.0000000000000000000,
169,81.32,1.87,24.425590375940900,3.5,23.25,-0.01,125.82,2165.0,23.25488289627960,2520.94,1.5472208558780100,-504.9900000000000,61.45710990628480,1290.7114,77101530369078400000.0000000000000000000,
170,105.02,1.99,27.872821484426800,2.0,26.52,0.99,116.05,2536.0,26.519532335042000,2316.3,1.10502761378785,1718.34,75.74796287705490,694.4682,146653352668438000000.00000000000000000000,
171,73.46,1.76,27.512982951891500,1.9,23.72,1.02,84.99,2147.0,23.71513429752070,1696.5,1.1569561666212900,1267.87,53.24896272354050,810.1288,56221554811373800000.0000000000000000000,
172,58.99,1.93,16.444944404035700,3.71,15.84,0.01,103.62,1689.0,15.836666756154500,2065.0,1.7565689099847400,232.22000000000000,49.28912729605930,901.584,58903701005288800000.0000000000000000000,
173,86.85,1.91,25.229482337918100,3.49,23.81,0.03,81.19,2433.0,23.80691318768670,1618.82,0.9348301669545190,967.73,64.93819458951820,1303.6296000000000,80070255446944700000.0000000000000000000,
174,89.27,1.6,34.950296270123300,3.49,34.87,0.04,119.41,2414.0,34.87109375000000,2385.71,1.3376274224263500,634.23,58.0698705196609,1142.0406,58918109587209100000.0000000000000000000,
175,57.48,1.57,25.15392984369170,2.7,23.32,-0.01,118.26,1683.0,23.319404438313900,2365.57,2.05741127348643,255.6000000000000,43.021521125846000,1212.8508,55342560705412300000.0000000000000000000,
176,59.04,1.51,28.224476533187700,1.86,25.89,0.03,93.75,1608.0,25.89360115784400,1887.19,1.5879065040650400,364.96,42.376269054806,762.3350000000000,55438109326641600000.0000000000000000000,
177,86.0,1.8,29.21606896689810,3.5,26.54,-0.01,85.9,2402.0,26.54320987654320,1703.41,0.9988372093023260,416.06,60.87418068846770,1228.896,112480349113246000000.00000000000000000000,
178,76.44,1.77,25.57677499387320,2.09,24.4,-0.01,92.9,1962.0,24.39911902709950,1864.26,1.2153322867608600,168.30000000000000,56.8891131946833,966.7424,98059550791285000000.0000000000000000000,
179,53.08,1.76,21.673249961479000,1.79,17.14,1.04,68.67,1545.0,17.135847107438000,1381.45,1.2937076111529800,383.4000000000000,41.57583892044690,880.3476000000000,118569111824067000000.00000000000000000000,
180,108.62,1.64,35.0,3.39,40.39,0.0,103.32,2996.0,40.38518738845930,2061.42,0.9512060394034250,1610.0,70.60300000000000,1017.744,117772675847228000000.00000000000000000000,
181,94.04,1.95,27.694372700593,3.5,24.73,0.05,65.19,2542.0,24.7310979618672,1300.34,0.6932156529136540,1476.23,67.99621191236230,651.7632,137147982926812000000.00000000000000000000,
182,60.26,1.55,25.492548579175100,1.59,25.08,0.02,80.06,1587.0,25.08220603537980,1583.9700000000000,1.328576169930300,-129.0,44.89819022618910,945.204,117931586235869000000.00000000000000000000,
183,100.38,1.84,32.0444410915968,3.29,29.65,0.01,67.55,2677.0,29.64910207939510,1359.81,0.6729428172942820,1378.92,68.21379003225510,984.7794,154871065198890000000.00000000000000000000,
184,87.41,1.86,27.503049695718600,3.5,25.27,0.0,66.38,2358.0,25.26592669672790,1345.97,0.7594096785264840,778.4200000000000,63.36958426097240,1104.5536,117402615796941000000.0000000000000000000,
185,84.31,1.74,30.83901313512700,2.1,27.85,-0.01,74.06,2360.0,27.84713964856650,1472.71,0.8784248606333770,923.2,58.30962802577450,1053.193,116954629861522000000.0000000000000000000,
186,48.74,1.51,25.24861104494100,1.99,21.38,0.0,92.4,1307.0,21.37625542739350,1837.5,1.8957734919983600,14.579999999999900,36.43382697669580,486.0408,190501720357167000.0000000000000000000,
187,110.74,1.9,33.153322729012700,2.2,30.68,0.01,72.37,2868.0,30.67590027700830,1437.15,0.653512732526639,1849.23,74.02601040989140,742.8566000000000,110387597511280000000.00000000000000000000,
188,84.22,1.74,28.970297857336000,2.09,27.82,0.0,74.04,2329.0,27.8174131325142,1481.2800000000000,0.8791260983139400,574.5,59.821215144551600,1051.366,115307504860339000000.00000000000000000000,
189,44.19,1.62,21.87566778349080,2.7,16.84,0.0,104.07,1055.0,16.83813443072700,2077.04,2.355057705363200,365.93,34.5231424064754,397.1874,83334036732009200000.0000000000000000000,
190,70.3,1.67,24.32365811741770,1.79,25.21,-0.01,67.83,1925.0,25.20707088816380,1337.6,0.9648648648648650,787.6000000000000,53.20046834345540,658.9400000000000,87506209223145300000.000000000000000000,
191,85.11,1.79,27.772721291058000,2.31,26.56,-0.01,66.18,2321.0,26.56284135950810,1323.03,0.7775819527670070,543.46,61.47263690918050,939.222,82265558322676400000.0000000000000000000,
192,61.58,1.52,26.103971435941100,2.72,26.65,1.03,122.45,1779.0,26.65339335180060,2443.31,1.9884702825592700,-365.3900000000000,45.505174389747500,1327.1892,115515528238736000000.00000000000000000000,
193,40.94,1.67,17.719549964688200,2.4,14.68,0.05,120.01,907.0,14.679622790347400,2386.68,2.931362970200290,173.21000000000000,33.68561624445660,740.0712,115932563655652000000.00000000000000000000,
194,48.56,1.77,15.487096150914000,3.49,15.5,3.99,155.24,1282.0,15.500015959654000,3100.5,3.196869851729820,-11.599999999999900,41.03946610911620,982.6362,59351808408516200000.0000000000000000000,
195,57.48,1.71,19.465692660719100,3.39,19.66,-0.04,71.89,1722.0,19.65733046065460,1440.46,1.250695894224080,901.2,46.29111985861870,772.2360000000000,66154288183647300000.0000000000000000000,
196,60.97,1.87,23.131251290830200,3.0,17.44,0.01,79.92,1590.0,17.43544282078410,1592.19,1.310808594390680,763.38,46.86687608798080,772.018,61457861547760900000.0000000000000000000,
197,109.01,1.64,35.0,3.4,40.53,-0.05,104.16,2842.0,40.530190362879200,2066.42,0.955508668929456,1607.76,70.85650000000000,1015.504,115671761919175000000.00000000000000000000,
198,116.79,1.79,35.0,3.41,36.45,1.02,117.08,2931.0,36.45017321556760,2347.02,1.0024830893055900,1973.4,75.91350000000000,695.78,82323527286274000000.0000000000000000000,
199,48.78,1.77,17.493005125489200,3.48,15.57,4.01,154.62,1261.0,15.57023843723070,3093.01,3.169741697416970,299.15,40.24691209978640,978.784,60773345146124400000.0000000000000000000,
200,67.93,1.92,21.81795731119930,3.49,18.43,0.02,93.88,1931.0,18.42719184027780,1880.7200000000000,1.3820108935669100,505.4000000000000,53.1090615985023,1060.0704000000000,130515796157305000000.000000000000000000,
201,72.3,1.75,26.521335789744200,1.71,23.61,0.01,66.1,2047.0,23.60816326530610,1321.41,0.9142461964038730,1183.0,53.12507422401500,808.536,63321558185954700000.000000000000000000,
202,54.42,1.72,23.161699668619400,2.31,18.4,-0.01,96.76,1376.0,18.395078420768000,1936.23,1.7780227857405400,27.3599999999999,41.81540304033730,670.2828,51624372311483500000.0000000000000000000,
203,53.6,1.52,29.764439562461100,2.2,23.2,0.01,89.34,1674.0,23.1994459833795,1781.2800000000000,1.6667910447761200,920.92,37.64626039452090,784.89,75546128364185500000.0000000000000000000,
204,55.86,1.5,26.6656669866255,2.71,24.83,0.01,63.78,1664.0,24.826666666666700,1288.1,1.1417830290010700,-1110.2000000000000,40.964558421271,1271.8252,50631985089231700000.0000000000000000000,
205,56.65,1.78,21.919897070219600,2.71,17.88,-0.03,88.1,1528.0,17.87968690821870,1760.73,1.555163283318620,-554.6000000000000,44.232378309720600,1189.6452000000000,59264845121450900000.0000000000000000000,
206,50.02,1.78,21.189398021809400,2.31,15.79,0.03,113.02,1367.0,15.787148087362700,2257.05,2.259496201519390,340.3700000000000,39.42106310949100,597.21,89151084775119300000.0000000000000000000,
207,66.86,1.69,24.98047151589920,3.4,23.41,-0.01,83.16,1721.0,23.409544483736600,1667.16,1.2437930002991300,1213.72,50.15805674446980,539.2772,86855757196928800000.0000000000000000000,
208,72.14,1.6,28.89200445177730,1.88,28.18,0.0,72.04,1944.0,28.1796875,1436.91,0.9986138064873860,1370.3200000000000,51.29730798848790,621.4062,101980569419562000000.00000000000000000000,
209,69.37,1.75,29.18422975150990,2.09,22.65,0.02,91.2,1951.0,22.65142857142860,1817.22,1.3146893469799600,1271.8200000000000,49.12489982137760,718.2808,83863006621791900000.0000000000000000000,
210,74.05,1.66,26.782571691431700,2.19,26.87,-0.01,82.15,2033.0,26.872550442734800,1649.34,1.1093855503038500,1233.66,54.2175056624948,609.154,60036905836695400000.0000000000000000000,
211,109.44,1.78,35.0,3.3,34.54,0.02,71.87,2858.0,34.54109329630100,1442.0,0.6567068713450290,2205.19,71.136,373.0104,77595618275034800000.0000000000000000000,
212,60.19,1.68,24.318119935022100,2.51,21.33,0.0,100.12,1578.0,21.325821995464900,1997.11,1.6633992357534500,324.1600000000000,45.5529236111102,813.3688000000000,87689917635498500000.0000000000000000000,
213,55.0,1.6,26.646534667443200,3.21,21.48,1.99,129.97,1656.0,21.484375,2578.69,2.363090909090910,582.5900000000000,40.34440593290630,813.9712000000000,117508242926380000000.00000000000000000000,
214,48.48,1.5,17.83528273948750,1.49,21.55,-0.02,106.52,1233.0,21.546666666666700,2129.56,2.1971947194719500,-283.74,39.83345492789650,840.9260000000000,123558176789309000000.00000000000000000000,
215,86.07,1.65,34.43070922440000,3.49,31.61,0.0,78.03,2350.0,31.614325068870500,1549.58,0.9065876612059950,1056.2,56.43548857055890,1155.9244,82866302686785000000.0000000000000000000,
216,121.88,2.0,30.755784116678300,3.32,30.47,0.0,95.81,3268.0,30.47,1921.8,0.786101083032491,2375.94,84.39485031859250,867.3552,85968317907834500000.0000000000000000000,
217,61.16,1.64,23.124011311767000,3.2,22.74,3.02,165.66,1680.0,22.73944080904220,3313.83,2.70863309352518,842.48,47.01735468172330,644.689,67133712768752600000.0000000000000000000,
218,56.9,1.87,21.70953490008240,3.67,16.27,1.01,110.92,1640.0,16.27155480568500,2209.6,1.9493848857645000,1094.9,44.5472746418531,413.2052000000000,57916948671627200000.0000000000000000000,
219,62.16,1.54,31.053067819704,2.71,26.21,-0.01,89.99,1863.0,26.21015348288080,1818.14,1.4477155727155700,-934.08,42.85741304327200,1367.34,87710350566885200000.000000000000000000,
220,83.77,1.86,27.53436243104430,3.51,24.21,4.02,184.15,2501.0,24.21378194010870,3688.24,2.1982810075205900,1300.72,60.70446459151420,1042.4876000000000,65788266978900800000.0000000000000000000,
221,63.39,1.8,22.70125690224530,2.62,19.56,-0.04,92.6,1759.0,19.564814814814800,1853.14,1.4607982331598000,1240.74,48.999673249666700,402.3092,69813597158549800000.000000000000000000,
222,87.73,1.93,26.96373033660900,3.51,23.55,3.01,153.77,2645.0,23.552310129131000,3090.51,1.7527641627721400,701.7,64.07471937569300,1396.7778,146974556886274000000.00000000000000000000,
223,89.79,1.84,28.232971631065100,3.6,26.52,-0.01,123.27,2281.0,26.521148393194700,2461.14,1.3728700300701600,367.0,64.43961477246670,1084.6,148687272281696000000.00000000000000000000,
224,80.95,1.86,26.71281667791620,3.49,23.4,-0.02,90.97,2227.0,23.398658804486100,1822.56,1.1237801111797400,346.05000000000000,59.325974899226800,1255.1626,80107990673928500000.000000000000000000,
225,85.93,1.65,30.98802213969130,3.5,31.56,0.0,77.27,2531.0,31.56290174471990,1549.6800000000000,0.8992202955894330,1229.4,59.30199257536330,1164.1904,83627546086326400000.0000000000000000000,
226,57.29,1.72,19.48440390526360,1.61,19.37,-0.02,65.52,1663.0,19.365197404002200,1320.17,1.1436550881480200,703.0,46.1273850026745,667.04,58329888392595000000.0000000000000000000,
227,77.09,1.82,24.79724155351230,2.79,23.27,0.01,76.53,2216.0,23.27315541601260,1525.81,0.9927357633934360,617.6000000000000,57.97380648639740,1019.0984,75617856998754600000.0000000000000000000,
228,66.84,1.75,23.43837005949750,2.49,21.83,0.04,94.86,1661.0,21.825306122449000,1888.64,1.419210053859960,170.6400000000000,51.17379345223190,454.26000000000000,936123983004439000.0000000000000000000,
229,63.44,1.78,18.11568096013340,2.7,20.02,2.01,107.75,1791.0,20.022724403484400,2157.8,1.698455233291300,24.3599999999999,51.94741199889140,1237.192,118835639184867000000.00000000000000000000,
230,64.91,1.62,27.06158881809130,3.4,24.73,1.99,97.94,1823.0,24.73327236701720,1955.31,1.508858419349870,1249.84,47.34432269817700,400.49,77357378205327700000.0000000000000000000,
231,79.36,1.77,24.82599158869960,3.5,25.33,0.01,101.67,2020.0,25.33116282039000,2041.41,1.281123991935480,1538.2,59.65809307520800,508.3136,82846863887914200000.0000000000000000000,
232,78.49,1.72,27.62351736941910,3.11,26.53,-0.02,109.21,2132.0,26.53123309897240,2190.2,1.3913874378901800,1170.4,56.80830121674290,717.22,105484635269365000000.00000000000000000000,
233,59.48,1.5,29.64615287567390,1.99,26.44,3.01,140.32,1696.0,26.43555555555560,2801.53,2.3591123066577,793.0,41.84646826954920,920.9,131329110974951000000.00000000000000000000,
234,113.21,1.83,31.842434787751500,2.91,33.81,0.01,114.94,2897.0,33.80513004270060,2291.77,1.0152813355710600,1339.21,77.16117957678650,445.0464,109969613241782000.00000000000000000000,
235,50.39,1.67,23.73894992232310,2.29,18.07,0.01,63.41,1465.0,18.06805550575500,1257.12,1.2583846001190700,-34.950000000000000,38.427943134141400,994.0724,103035017668593000000.00000000000000000000,
236,77.36,1.79,28.64744368787270,2.21,24.14,0.03,83.88,2144.0,24.144065416185500,1692.35,1.0842812823164400,758.0,55.198337563061700,1012.004,112454929405184000000.00000000000000000000,
